authorName,googleMapsPlaceId,placeAddress,placeName,placeUrl,provider,reviewDate,reviewId,reviewImages/0,reviewImages/1,reviewImages/2,reviewImages/3,reviewImages/4,reviewImages/5,reviewImages/6,reviewImages/7,reviewImages/8,reviewImages/9,reviewImages/10,reviewImages/11,reviewImages/12,reviewImages/13,reviewImages/14,reviewImages/15,reviewImages/16,reviewRating,reviewText,reviewTitle,reviewUrl
SnowDogVT,ChIJ329uV7xZwokRfM6dcDcOtKY,"119 7th Avenue New York, New York City, NY 10010",cafeteria,https://www.tripadvisor.com/Restaurant_Review-g60763-d457893-Reviews-Cafeteria-New_York_City_New_York.html,tripadvisor,2025-03-09T00:00:00.000Z,997325720,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/42/6f/35/caption.jpg,,,,,,,,,,,,,,,,,5,This place holds the bar for the best Mac and cheese in nyc. The chicken pillard is fresh and amazing. If you sit at the bar ask for Karl - amazing bartender and superb service. We live in the neighborhood and this is our go to restaurant on the weekends.,Such good comfort food!,https://www.tripadvisor.com/ShowUserReviews-g60763-d457893-r997325720-Cafeteria-New_York_City_New_York.html
vanna563,ChIJ329uV7xZwokRfM6dcDcOtKY,"119 7th Avenue New York, New York City, NY 10010",cafeteria,https://www.tripadvisor.com/Restaurant_Review-g60763-d457893-Reviews-Cafeteria-New_York_City_New_York.html,tripadvisor,2025-02-26T00:00:00.000Z,995893497,,,,,,,,,,,,,,,,,,3,The burger was crazy expensive and not even grass fed- over 30.0 4 $for bacon on the burger seems a little steep even for New York- I had the french toast which was good but the fruit was a little mushy- service was good and they don't rush you which is very nice- would I go back? probably not-  fyi- the steps to the bathroom are incredibly steep and the bathroom is very dark,Average food good service,https://www.tripadvisor.com/ShowUserReviews-g60763-d457893-r995893497-Cafeteria-New_York_City_New_York.html
Lance,ChIJ329uV7xZwokRfM6dcDcOtKY,"119 7th Avenue New York, New York City, NY 10010",cafeteria,https://www.tripadvisor.com/Restaurant_Review-g60763-d457893-Reviews-Cafeteria-New_York_City_New_York.html,tripadvisor,2024-11-03T00:00:00.000Z,978535108,,,,,,,,,,,,,,,,,,5,Food and service was great. A really nice and lively atmosphere so not sure I understand some reviews. Lots of energy in the place. We were not given the best table but we’re moved when we asked. The meat loaf is delicious ;),Great place,https://www.tripadvisor.com/ShowUserReviews-g60763-d457893-r978535108-Cafeteria-New_York_City_New_York.html
Danna A,ChIJ329uV7xZwokRfM6dcDcOtKY,"119 7th Avenue New York, New York City, NY 10010",cafeteria,https://www.tripadvisor.com/Restaurant_Review-g60763-d457893-Reviews-Cafeteria-New_York_City_New_York.html,tripadvisor,2024-10-17T00:00:00.000Z,974333934,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2d/d1/34/d0/caption.jpg,,,,,,,,,,,,,,,,,5,I cannot say enough about our server!! Nick R. was fantastic! The food was amazing! I had the meatballs and Mac n cheese spring rolls! I did have to use my flashlight on my phone to read the menu because the atmosphere is darker but I love my experience at Cafeteria!,Nick R is a star!,https://www.tripadvisor.com/ShowUserReviews-g60763-d457893-r974333934-Cafeteria-New_York_City_New_York.html
Nancy R,ChIJ329uV7xZwokRfM6dcDcOtKY,"119 7th Avenue New York, New York City, NY 10010",cafeteria,https://www.tripadvisor.com/Restaurant_Review-g60763-d457893-Reviews-Cafeteria-New_York_City_New_York.html,tripadvisor,2024-09-22T00:00:00.000Z,970835467,,,,,,,,,,,,,,,,,,5,"Great for any night out!! The food was  delicious and the service was impeccable! Ambience was super cool and very upbeat. Joe, the manager was top-notch as well as Justin our server. We were a large group and they met our every need with a smile and ease making everything look effortless. One of the best restaurants!!!! Highly recommend.",A yes for me!!! Excellent choice!,https://www.tripadvisor.com/ShowUserReviews-g60763-d457893-r970835467-Cafeteria-New_York_City_New_York.html
LarsieB,ChIJ329uV7xZwokRfM6dcDcOtKY,"119 7th Avenue New York, New York City, NY 10010",cafeteria,https://www.tripadvisor.com/Restaurant_Review-g60763-d457893-Reviews-Cafeteria-New_York_City_New_York.html,tripadvisor,2024-04-13T00:00:00.000Z,946600099,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/dc/52/fd/caption.jpg,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/dc/52/fe/caption.jpg,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/dc/53/00/caption.jpg,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/dc/53/02/caption.jpg,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/dc/53/01/caption.jpg,,,,,,,,,,,,,3,We had heard about Cafeteria and wanted to check it out while traveling in NYC so we made a booking ahead of time online. Although online it appeared that it was going to be really busy during our Sunday morning brunch at Cafeteria it was not busy at all. I felt like Cafeteria really lacked a vibe or any character - it felt very sterile and although the food was actually pretty good our drinks were not. My latte was terrible and my daughters Matcha tasted like I would expect pond water to taste like. We love our morning drinks and there is way better in NYC. Service was okay but very slow at the beginning - not sure why as there seemed to be lots of wait staff and very few filled tables. Cafeteria was personally not the place for me.,Decent Food but Lacking a Vibe,https://www.tripadvisor.com/ShowUserReviews-g60763-d457893-r946600099-Cafeteria-New_York_City_New_York.html
Karen A,ChIJ329uV7xZwokRfM6dcDcOtKY,"119 7th Avenue New York, New York City, NY 10010",cafeteria,https://www.tripadvisor.com/Restaurant_Review-g60763-d457893-Reviews-Cafeteria-New_York_City_New_York.html,tripadvisor,2024-04-13T00:00:00.000Z,946549305,,,,,,,,,,,,,,,,,,5,"My daughter brought me for dinner and it was delightful! Our server Nick was so personable, warm and funny. The food was excellent and different, but it was Nick who made our night!",Great dinner!,https://www.tripadvisor.com/ShowUserReviews-g60763-d457893-r946549305-Cafeteria-New_York_City_New_York.html
Gianluca D,ChIJ329uV7xZwokRfM6dcDcOtKY,"119 7th Avenue New York, New York City, NY 10010",cafeteria,https://www.tripadvisor.com/Restaurant_Review-g60763-d457893-Reviews-Cafeteria-New_York_City_New_York.html,tripadvisor,2024-02-22T00:00:00.000Z,939437929,,,,,,,,,,,,,,,,,,1,"I used to go to this place all the time before Covid happened and let me tell you was a place to be. Now, god NO! It’s just Boring with no energy,  basically mediocre at best,  and on top of it they add 20% Gratuity on your check for not reason (table of 4). Now I understand why at 10 pm on Friday was empty. NEVER AGAIN!",Worst place in Chelsea,https://www.tripadvisor.com/ShowUserReviews-g60763-d457893-r939437929-Cafeteria-New_York_City_New_York.html
Bank of America N,ChIJ329uV7xZwokRfM6dcDcOtKY,"119 7th Avenue New York, New York City, NY 10010",cafeteria,https://www.tripadvisor.com/Restaurant_Review-g60763-d457893-Reviews-Cafeteria-New_York_City_New_York.html,tripadvisor,2024-02-20T00:00:00.000Z,939054350,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/77/ab/66/caption.jpg,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/77/ac/2e/caption.jpg,,,,,,,,,,,,,,,,5,"Amazing place! I haven't been here in a long while and so glad it is still around. The ambiance was upbeat and friendly.  The energy was great and appropriate for catching up with friends without yelling across the table. The food was as I remembered - great presentation, not overly salty and perfect portions. I happen to be there on a Friday when the local DJ 'Lina' was spinning the tunes. Will return again soon!",From Past to Present - Amazing!,https://www.tripadvisor.com/ShowUserReviews-g60763-d457893-r939054350-Cafeteria-New_York_City_New_York.html
michelle,ChIJ329uV7xZwokRfM6dcDcOtKY,"119 7th Avenue New York, New York City, NY 10010",cafeteria,https://www.tripadvisor.com/Restaurant_Review-g60763-d457893-Reviews-Cafeteria-New_York_City_New_York.html,tripadvisor,2023-08-04T00:00:00.000Z,907829247,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/f3/32/c0/caption.jpg,,,,,,,,,,,,,,,,,5,"Friends reunion at 7 pm on a Thursday night: full but not overly crowded, the open walls really bring in the feel of being outside. We were greeted by a gracious hostess. our wait person Nick, was pleasant, friendly, funny af and generally made our evening more special! He even took photos for us and jumped in one himself! We absolutely loved the food and HIGHLY RECOMMEND the poached peaches if they're on the specials menu again. Would definitely come back with family to enjoy.",So glad we found this place!,https://www.tripadvisor.com/ShowUserReviews-g60763-d457893-r907829247-Cafeteria-New_York_City_New_York.html
sharon s,ChIJ329uV7xZwokRfM6dcDcOtKY,"119 7th Avenue New York, New York City, NY 10010",cafeteria,https://www.tripadvisor.com/Restaurant_Review-g60763-d457893-Reviews-Cafeteria-New_York_City_New_York.html,tripadvisor,2023-07-11T00:00:00.000Z,902310695,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/b9/9b/c8/caption.jpg,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/b9/9b/a2/caption.jpg,,,,,,,,,,,,,,,,5,"Don’t let a name throw you off!! This place is amazing! After years of searching for the kind of restaurant you might find back when being a server or maître d’, was an honored career and restaurants took pride in serving humans. I was so pleased to find it on the coner of 7th ave and 17th street! What a jewel!! First we walked in to see the menu… met Arianna the most amazing host. We had a drive to come to see a art show, stopped in before to see if we needed reservations- her smile and kind heart made sure we would return after knowing we had found a place to eat that was clean and really quite stylish and the menu was just interesting enough for all our guests!  

Out waiter Sean did everything right! He constantly kept his eyes on our table even as the outside filled in! 

I thought i should tell the manager how great his staff has been. That was truly the butter on the toast! Matty came over - humble- sweet and proud of his staff! 

I’m so into this place by this time - I can hardly believe the experience.

Anyway- to let you know why I’m even writing this review- my Dad owned 7 restaurants- my family is 7 generations of restauranteurs. My Dad won a night-hood for  his cooking- Maitre D’ Rotisseur. He became the president of the NY restaurant association and worked with the  owners of the 21 club. His restaurant were all 5 stars. They were in westchester NY - names: Le Shack, Le Bistro, Jasons, The Jockey Club! 

Hopefully- you’ll see this and give this special place a try! Don’t forget to tell Matt and Arianna Sharon (aka Shroon) sent you! ",Perfect simple delicious,https://www.tripadvisor.com/ShowUserReviews-g60763-d457893-r902310695-Cafeteria-New_York_City_New_York.html
Mark W,ChIJ329uV7xZwokRfM6dcDcOtKY,"119 7th Avenue New York, New York City, NY 10010",cafeteria,https://www.tripadvisor.com/Restaurant_Review-g60763-d457893-Reviews-Cafeteria-New_York_City_New_York.html,tripadvisor,2023-04-26T00:00:00.000Z,887902288,,,,,,,,,,,,,,,,,,5,"Met friend for dinner here and was not disappointed!  It’s a busy and energetic place with lots of energy.  Friendly and unobtrusive service staff provided the right amount of attention throughout our meal.  Pork chops were perfectly cooked, and full of flavor!  Definitely will be back!",Great atmosphere and amazing meal!,https://www.tripadvisor.com/ShowUserReviews-g60763-d457893-r887902288-Cafeteria-New_York_City_New_York.html
catbird10,ChIJ329uV7xZwokRfM6dcDcOtKY,"119 7th Avenue New York, New York City, NY 10010",cafeteria,https://www.tripadvisor.com/Restaurant_Review-g60763-d457893-Reviews-Cafeteria-New_York_City_New_York.html,tripadvisor,2023-04-23T00:00:00.000Z,887428448,,,,,,,,,,,,,,,,,,5,"The Cafeteria is a fun combo of American family style cafe and also a great place to meet friends. Really good menu (esp love the brunch options). They have many healthy choices but also delicious waffles and fun foods too. Cute bar. 
 Even the restrooms are fun. Had multiple different meals here this week and loved each one. Best ginger shot in town! Miguel was our server and helped with a special needs guest who was with us. Excellent place, don't miss it.",Visited 3 times in one week. Reliably excellent every time.,https://www.tripadvisor.com/ShowUserReviews-g60763-d457893-r887428448-Cafeteria-New_York_City_New_York.html
Leah A,ChIJ329uV7xZwokRfM6dcDcOtKY,"119 7th Avenue New York, New York City, NY 10010",cafeteria,https://www.tripadvisor.com/Restaurant_Review-g60763-d457893-Reviews-Cafeteria-New_York_City_New_York.html,tripadvisor,2023-04-07T00:00:00.000Z,885254626,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/28/c0/83/8c/caption.jpg,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/28/c0/83/8b/caption.jpg,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/28/c0/83/8a/caption.jpg,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/28/c0/83/89/caption.jpg,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/28/c0/83/88/caption.jpg,,,,,,,,,,,,,5,"Not only was the atmosphere and food incredible, but our server was phenomenal !  I highly recommend this establishment and hope you ask for Anjail to be your server .  She’s so passionate about food and sharing the experience with you, that she will go an",AMAZING.  Anjail was the BEST Server I’ve had in all of NYC the past week. She was so  knowledgeable about  entire menu,https://www.tripadvisor.com/ShowUserReviews-g60763-d457893-r885254626-Cafeteria-New_York_City_New_York.html
Walter B,ChIJ329uV7xZwokRfM6dcDcOtKY,"119 7th Avenue New York, New York City, NY 10010",cafeteria,https://www.tripadvisor.com/Restaurant_Review-g60763-d457893-Reviews-Cafeteria-New_York_City_New_York.html,tripadvisor,2023-03-26T00:00:00.000Z,883682435,,,,,,,,,,,,,,,,,,5,"Great food and Shawn is a great server... so much fun.  The menu is diverse and well presented.  The food is aesthetic and very well executed, from starters through dessert. Fun crowd but not overly noisy.",Go!,https://www.tripadvisor.com/ShowUserReviews-g60763-d457893-r883682435-Cafeteria-New_York_City_New_York.html
Bernard C,ChIJ329uV7xZwokRfM6dcDcOtKY,"119 7th Avenue New York, New York City, NY 10010",cafeteria,https://www.tripadvisor.com/Restaurant_Review-g60763-d457893-Reviews-Cafeteria-New_York_City_New_York.html,tripadvisor,2023-01-01T00:00:00.000Z,873528981,,,,,,,,,,,,,,,,,,5,We went to Cafeteria a bit by chance. It does have a look of a nice cafeteria but it is a real restaurant. The menu is very classical. We enjoyed particularly the artichokes and one of us had the pork chop which is amazing. We paid 70$ pp incl tax (but not tip) with half bottle of wine each. We felt that it was very reasonable by NYC standards.,Excellent food - the best pork chop  ever - reasonable prices,https://www.tripadvisor.com/ShowUserReviews-g60763-d457893-r873528981-Cafeteria-New_York_City_New_York.html
dgregg69,ChIJ329uV7xZwokRfM6dcDcOtKY,"119 7th Avenue New York, New York City, NY 10010",cafeteria,https://www.tripadvisor.com/Restaurant_Review-g60763-d457893-Reviews-Cafeteria-New_York_City_New_York.html,tripadvisor,2022-11-22T00:00:00.000Z,869392354,,,,,,,,,,,,,,,,,,1,"Arrived to be “greeted” by a guy in a black jumper with a beard who clearly didn’t want to be there , threw menus at us , when I ordered a coffee it arrived without a spoon  or sugar , you would think I asked for his first born he screamed at me and threw a sugar dish and spoon on the table . Food arrived no cutlery and no napkin when I asked for them he went to get them then chatted to the barman instead of delivering them, we gave up and asked for the check ,it was thrown on the table without a word , I paid cash and asked for my change (I won’t tip bad service) he went in my face and said “you want change ?” I told him I did . He brought the change and scurried away before I had a go at him , been here every time we visit New York , this was the last time","Give it a miss , it’s dreadful",https://www.tripadvisor.com/ShowUserReviews-g60763-d457893-r869392354-Cafeteria-New_York_City_New_York.html
Robert B,ChIJ329uV7xZwokRfM6dcDcOtKY,"119 7th Avenue New York, New York City, NY 10010",cafeteria,https://www.tripadvisor.com/Restaurant_Review-g60763-d457893-Reviews-Cafeteria-New_York_City_New_York.html,tripadvisor,2022-09-30T00:00:00.000Z,862661813,,,,,,,,,,,,,,,,,,4,"We visited Cafeteria several years ago while on a business trip to New York.  We enjoyed it so much that when we planned on staying in New York again before sailing on a cruise up the east coast, we booked a hotel within walking distance of Cafeteria.  It was also centrally located for the cruise port…..  We went for an early dinner -reservations are a good idea if not mandatory.  We ordered their famous chicken and waffles.  They are also famous for their macaroni and cheese.  Both are great.  But I would say that this time the chicken was a bit over cooked.   The chicken was beautifully seasoned and crunchy but a bit dry.  The savory waffle was out of this world   We also found out that they only serve the Chicken and waffle until 6:00 PM.  Glad we made our reservation for 5:30.  They have an extensive breakfast menu which they serve until 4:00 PM.  Maybe next time we’ll try truffled eggs.",Love Fried Chicken and Waffle,https://www.tripadvisor.com/ShowUserReviews-g60763-d457893-r862661813-Cafeteria-New_York_City_New_York.html
Nicola_W_0108,ChIJ329uV7xZwokRfM6dcDcOtKY,"119 7th Avenue New York, New York City, NY 10010",cafeteria,https://www.tripadvisor.com/Restaurant_Review-g60763-d457893-Reviews-Cafeteria-New_York_City_New_York.html,tripadvisor,2022-08-16T00:00:00.000Z,854486314,,,,,,,,,,,,,,,,,,5,"After being let down by other places, I had researched online where to get great Mac & Cheese in New York. Cafeteria was one of the recommendations and rightfully so! My husband and I both ordered the cheddar & fontina version - it tasted lovely, as did the garlic whipped potato side dish! The ice cream was also very good. Service was friendly and efficient from all staff we encountered and the restaurant had a positive vibe which made us feel relaxed. This was one of our best meal-out memories from our honeymoon.",Great Mac & Cheese!,https://www.tripadvisor.com/ShowUserReviews-g60763-d457893-r854486314-Cafeteria-New_York_City_New_York.html
FLBFive,ChIJFSjUjU9MwokRHgqUhIfJE90,"1445 Richmond Ave Ste H, Staten Island, NY 10314-1563",La Piazza,https://www.tripadvisor.com/Restaurant_Review-g48682-d4653892-Reviews-La_Piazza-Staten_Island_New_York.html,tripadvisor,2019-03-30T00:00:00.000Z,662281072,,,,,,,,,,,,,,,,,,4,"Haven't visited this place, so can't comment on other foods or service, but just wanted to give them a positive review as a group of volunteers was fed their pizza, and although sometimes I find it difficult to get a decent regular slice (non specialty), I found their pizza to be quite good and would recommend.",Take Out of Regular Pie,https://www.tripadvisor.com/ShowUserReviews-g48682-d4653892-r662281072-La_Piazza-Staten_Island_New_York.html
aylin p,ChIJFSjUjU9MwokRHgqUhIfJE90,"1445 Richmond Ave Ste H, Staten Island, NY 10314-1563",La Piazza,https://www.tripadvisor.com/Restaurant_Review-g48682-d4653892-Reviews-La_Piazza-Staten_Island_New_York.html,tripadvisor,2017-06-11T00:00:00.000Z,492315671,,,,,,,,,,,,,,,,,,4,The place is decent for any occasion and the food is good it just became my choice for a quick bite.  I prefer the Grandma pie but all there food is good.,Decent Italian food,https://www.tripadvisor.com/ShowUserReviews-g48682-d4653892-r492315671-La_Piazza-Staten_Island_New_York.html
Alan B,ChIJFSjUjU9MwokRHgqUhIfJE90,"1445 Richmond Ave Ste H, Staten Island, NY 10314-1563",La Piazza,https://www.tripadvisor.com/Restaurant_Review-g48682-d4653892-Reviews-La_Piazza-Staten_Island_New_York.html,tripadvisor,2017-03-01T00:00:00.000Z,463914701,,,,,,,,,,,,,,,,,,5,"The food is excellent. The specialty slices remain huge, and are really a meal. The slices with chicken or calimari have an amazing amount of chicken/calimari. And the specials that I previously wrote about remain very special. My only added suggestion is to add $2.50 to the $6 special and add pasta and an amazing marinara sauce to your order. Still a great value.
We;re always happy to stop here for lunch or dinner.","Yet another year gone by, and La Piazza is still outstanding!",https://www.tripadvisor.com/ShowUserReviews-g48682-d4653892-r463914701-La_Piazza-Staten_Island_New_York.html
