authorName,googleMapsPlaceId,placeAddress,placeName,placeUrl,provider,reviewDate,reviewId,reviewImages/0,reviewImages/1,reviewImages/2,reviewImages/3,reviewImages/4,reviewImages/5,reviewImages/6,reviewImages/7,reviewImages/8,reviewImages/9,reviewImages/10,reviewImages/11,reviewImages/12,reviewRating,reviewText,reviewTitle,reviewUrl
BostonSummerGirl,ChIJ_WfcQTOCToYR2Rcj59um2pk,"3401 W Airport Fwy Ste 112, Irving, TX 75062-5931",Argentina Bakery,https://www.tripadvisor.com/Restaurant_Review-g56032-d3202738-Reviews-Argentina_Bakery-Irving_Texas.html,tripadvisor,2019-02-17T00:00:00.000Z,652980845,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/80/09/42/20190217-095028-largejpg.jpg,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/80/09/41/20190217-095035-largejpg.jpg,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/80/09/40/20190217-095101-largejpg.jpg,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/80/09/3f/20190217-095141-largejpg.jpg,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/80/09/3e/20190217-095312-largejpg.jpg,,,,,,,,,5,"This place is amazing. GREAT coffee, great empanadas, and scrumptious pastries. I wanted to order everything in the case, and I am definitely coming back to order a chocoflan cake!

Beautiful, and very well appointed sitting area. Leather and heavy wood furniture. I felt like I was in Argentina.",Destination Bakery,https://www.tripadvisor.com/ShowUserReviews-g56032-d3202738-r652980845-Argentina_Bakery-Irving_Texas.html
Rupinder K,ChIJ_WfcQTOCToYR2Rcj59um2pk,"3401 W Airport Fwy Ste 112, Irving, TX 75062-5931",Argentina Bakery,https://www.tripadvisor.com/Restaurant_Review-g56032-d3202738-Reviews-Argentina_Bakery-Irving_Texas.html,tripadvisor,2018-10-02T00:00:00.000Z,621406818,,,,,,,,,,,,,,5,"wide selection of desserts and all are really good. Their cakes and pastries are fluffy and moist and  have the light cream icing, so it doesn't feel too heavy or too sweet. Their Tres leches cake is my personal favorite! Too many great options to pick from.",Great place for desserts!,https://www.tripadvisor.com/ShowUserReviews-g56032-d3202738-r621406818-Argentina_Bakery-Irving_Texas.html
renwithe,ChIJ_WfcQTOCToYR2Rcj59um2pk,"3401 W Airport Fwy Ste 112, Irving, TX 75062-5931",Argentina Bakery,https://www.tripadvisor.com/Restaurant_Review-g56032-d3202738-Reviews-Argentina_Bakery-Irving_Texas.html,tripadvisor,2018-08-11T00:00:00.000Z,605468512,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/19/13/4e/a-super-cool-hangout.jpg,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/19/13/3d/i-ll-take-one-of-each.jpg,,,,,,,,,,,,5,A wonderful bakery or panaderia right in Irving. What a great way to have a traditional Argentinian treat. Es muy bueno!,Es Muy Bueno!,https://www.tripadvisor.com/ShowUserReviews-g56032-d3202738-r605468512-Argentina_Bakery-Irving_Texas.html
mspurrie,ChIJ_WfcQTOCToYR2Rcj59um2pk,"3401 W Airport Fwy Ste 112, Irving, TX 75062-5931",Argentina Bakery,https://www.tripadvisor.com/Restaurant_Review-g56032-d3202738-Reviews-Argentina_Bakery-Irving_Texas.html,tripadvisor,2018-04-23T00:00:00.000Z,575257524,,,,,,,,,,,,,,5,"Their Tres Leche Cakes are perfect everytime! We order them for Birthday celebrations at work.  They might be a little bit more money then other Bakeries, but highly understandable.  Quality all the way!",""" Lo Mejor""....",https://www.tripadvisor.com/ShowUserReviews-g56032-d3202738-r575257524-Argentina_Bakery-Irving_Texas.html
Danny W,ChIJDdODrrDta4cRxRvqDA8jbRo,"2922 Baseline Rd, Boulder, CO 80303-2314",World Famous Dark Horse Bar,https://www.tripadvisor.com/Restaurant_Review-g33324-d951720-Reviews-World_Famous_Dark_Horse_Bar-Boulder_Colorado.html,tripadvisor,2025-02-27T00:00:00.000Z,996073249,,,,,,,,,,,,,,5,"Dined for lunch and had the bacon cheeseburger with curly fries and bleu cheese dressing- and as always, just what one would hope for in a proper, satisfying burger. Stef, my party's server, made especially careful to make our experience ideal. I love the Dark Horse but I must say that Stef's consistently friendly demeanor and timely attention to my party's needs, make these lunch visits one of the best parts of my day. I will definitely be returning soon. Ask for Stef!",best server at the shady pony,https://www.tripadvisor.com/ShowUserReviews-g33324-d951720-r996073249-World_Famous_Dark_Horse_Bar-Boulder_Colorado.html
FrancieN86,ChIJDdODrrDta4cRxRvqDA8jbRo,"2922 Baseline Rd, Boulder, CO 80303-2314",World Famous Dark Horse Bar,https://www.tripadvisor.com/Restaurant_Review-g33324-d951720-Reviews-World_Famous_Dark_Horse_Bar-Boulder_Colorado.html,tripadvisor,2024-10-18T00:00:00.000Z,974483331,,,,,,,,,,,,,,4,We stopped here for lunch along our drive from Denver to Estes Park. I had a great Caesar salad and my husband had a burger. It was a busy place but the service was very good. The bathroom signs make it worth your while to stop here all by themselves!,Good lunch!,https://www.tripadvisor.com/ShowUserReviews-g33324-d951720-r974483331-World_Famous_Dark_Horse_Bar-Boulder_Colorado.html
Landon C,ChIJDdODrrDta4cRxRvqDA8jbRo,"2922 Baseline Rd, Boulder, CO 80303-2314",World Famous Dark Horse Bar,https://www.tripadvisor.com/Restaurant_Review-g33324-d951720-Reviews-World_Famous_Dark_Horse_Bar-Boulder_Colorado.html,tripadvisor,2024-09-09T00:00:00.000Z,969037090,,,,,,,,,,,,,,5,The Dark Horse was ideal for a casual Sunday dinner. As always the burgers were great and the beer was reasonably priced. Service was excellent including the bartenders who found a nice souvenir t-shirt for us. We had tried to go on the previous night but it was packed out with CU students having a Saturday night at the Dark Horse watching the football game on the many TV screens. We are glad we tried again Sunday!,The Dark Horse is a great place for a casual meal and drink!,https://www.tripadvisor.com/ShowUserReviews-g33324-d951720-r969037090-World_Famous_Dark_Horse_Bar-Boulder_Colorado.html
Cory L,ChIJDdODrrDta4cRxRvqDA8jbRo,"2922 Baseline Rd, Boulder, CO 80303-2314",World Famous Dark Horse Bar,https://www.tripadvisor.com/Restaurant_Review-g33324-d951720-Reviews-World_Famous_Dark_Horse_Bar-Boulder_Colorado.html,tripadvisor,2024-06-08T00:00:00.000Z,954304143,,,,,,,,,,,,,,4,"We arrived for a late lunch, and we were seated immediately. We all got burgers, all good, but not exceptional. The atmosphere is what really makes this place great! Loads of cool artifacts. Unlike other reviews, a waitress came and took our order. The food took a little bit to arrive, but nothing outrageous. Overall, a good experience!",Great atmosphere!,https://www.tripadvisor.com/ShowUserReviews-g33324-d951720-r954304143-World_Famous_Dark_Horse_Bar-Boulder_Colorado.html
stephen h,ChIJDdODrrDta4cRxRvqDA8jbRo,"2922 Baseline Rd, Boulder, CO 80303-2314",World Famous Dark Horse Bar,https://www.tripadvisor.com/Restaurant_Review-g33324-d951720-Reviews-World_Famous_Dark_Horse_Bar-Boulder_Colorado.html,tripadvisor,2023-12-04T00:00:00.000Z,928412768,,,,,,,,,,,,,,4,"This bar is legend and it is tragic that it is going away - The food is and always has been a 4/5, BUT the atmosphere / decor and the upstairs areas, are truly unique and genuinely historical - Sniveling Stan R, and his party of 8 are less than vague about what was rude w/ mgmt and gives zero specifics about why his experience was bad - If it was busy (as it often is) it's not hard at all to imagine a party of 8, who don't know this venue, coming away feeling like service was less than at a higher end bar.  It's a dive, and always has been.  The building, interior and staff haveh a ton of lovable quirks and a still larger amount of history.  Betting Stan had a bad experience at least partly of his party of 8's making.",Awesome place!  Ignore the ignorant nay-sayer(s)... small sample of negative people,https://www.tripadvisor.com/ShowUserReviews-g33324-d951720-r928412768-World_Famous_Dark_Horse_Bar-Boulder_Colorado.html
Stan R,ChIJDdODrrDta4cRxRvqDA8jbRo,"2922 Baseline Rd, Boulder, CO 80303-2314",World Famous Dark Horse Bar,https://www.tripadvisor.com/Restaurant_Review-g33324-d951720-Reviews-World_Famous_Dark_Horse_Bar-Boulder_Colorado.html,tripadvisor,2023-11-16T00:00:00.000Z,926251173,,,,,,,,,,,,,,1,I cannot wait for this bar to close. The manager was very rude to my group of 8 people. Too many bars in Boulder for us to go out of our way to go here.,Bye bye,https://www.tripadvisor.com/ShowUserReviews-g33324-d951720-r926251173-World_Famous_Dark_Horse_Bar-Boulder_Colorado.html
Hoffscot,ChIJDdODrrDta4cRxRvqDA8jbRo,"2922 Baseline Rd, Boulder, CO 80303-2314",World Famous Dark Horse Bar,https://www.tripadvisor.com/Restaurant_Review-g33324-d951720-Reviews-World_Famous_Dark_Horse_Bar-Boulder_Colorado.html,tripadvisor,2023-07-23T00:00:00.000Z,905016456,,,,,,,,,,,,,,5,"Amazed at the friendliness of the staff, all of them.  That kind of service and engaging people is rare these days.  Yes, the food was tasty, but it's the staff that takes this over the top.  You order at a station, then pick up your food, drinks at the bar, and they are so helpful and seem happy to be there.  ","Incredibly nice staff, amazing",https://www.tripadvisor.com/ShowUserReviews-g33324-d951720-r905016456-World_Famous_Dark_Horse_Bar-Boulder_Colorado.html
KimmyG,ChIJDdODrrDta4cRxRvqDA8jbRo,"2922 Baseline Rd, Boulder, CO 80303-2314",World Famous Dark Horse Bar,https://www.tripadvisor.com/Restaurant_Review-g33324-d951720-Reviews-World_Famous_Dark_Horse_Bar-Boulder_Colorado.html,tripadvisor,2023-07-09T00:00:00.000Z,901793154,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/b4/9c/1c/caption.jpg,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/b4/9c/1b/caption.jpg,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/b4/9c/1a/caption.jpg,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/b4/9c/19/caption.jpg,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/b4/9c/18/caption.jpg,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/b4/9c/17/caption.jpg,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/b4/9c/16/caption.jpg,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/b4/9c/15/caption.jpg,,,,,,4,"It was late and rainy and we were just getting to town. Google maps brought this up. We should have checked this app!  Anyhow, parking and entrance felt sketchy ... And first stop (restrooms) were the greatest with some drunk young women touching up their lip gloss.  The decor was eclectic and a little grungy.  First tip - always note emergency exits since this place could be challenging to evacuate in a hurry.  Next, hurry to the kitchen window to place your food order them to the bar to get drinks while waiting.  Plenty of people watching for entertainment.  My name was called to the kitchen windowand the fellows in the kitchen were beyond helpful with tips to sit and grabbing flatware and napkins.  Our food? One of the best flat iron steaks we've ever had! Slaw was great as was garlic bread.  And the chef salad was the largest we've ever seen and was super fresh and tasty.  We ended up going back to the kitchen window for to-go containers and had enough salad for another meal.  Definitely worth the stop.  One last reflection, lots of people in the line at the kitchen were getting orders to go and waiting a good while for the food since the kitchen was slammed.  This biz is over 50 yrs old for a reason! ",Don't judge a book - good food inside!,https://www.tripadvisor.com/ShowUserReviews-g33324-d951720-r901793154-World_Famous_Dark_Horse_Bar-Boulder_Colorado.html
iwonek,ChIJDdODrrDta4cRxRvqDA8jbRo,"2922 Baseline Rd, Boulder, CO 80303-2314",World Famous Dark Horse Bar,https://www.tripadvisor.com/Restaurant_Review-g33324-d951720-Reviews-World_Famous_Dark_Horse_Bar-Boulder_Colorado.html,tripadvisor,2023-05-01T00:00:00.000Z,888486250,,,,,,,,,,,,,,4,"It was a great spot for a casual team dinner. Nice character, a bit loud, with lots of surprises everywhere ;) The chicken burger was amazing. ",Great casual team dinner,https://www.tripadvisor.com/ShowUserReviews-g33324-d951720-r888486250-World_Famous_Dark_Horse_Bar-Boulder_Colorado.html
Kevin B,ChIJDdODrrDta4cRxRvqDA8jbRo,"2922 Baseline Rd, Boulder, CO 80303-2314",World Famous Dark Horse Bar,https://www.tripadvisor.com/Restaurant_Review-g33324-d951720-Reviews-World_Famous_Dark_Horse_Bar-Boulder_Colorado.html,tripadvisor,2023-02-19T00:00:00.000Z,879347241,,,,,,,,,,,,,,3,"The 3 joint wings are deceptively small. You would think you are getting huge wings when you hear they serve them with the flat and drumsticks still intact. In reality there is little meat on the wings. Dry rub seasoning was good though, just a rip off for $15. The red pepper poppers were excellent. I don't like the taste of jalapenos so the red jalapeno was a nice twist. A less hot, more smoky tasting jalapeno. Raspberry sauce was a bit odd as a dipper so I just ate them as is. Tons of cream cheese and well breaded.",Tiny Wings,https://www.tripadvisor.com/ShowUserReviews-g33324-d951720-r879347241-World_Famous_Dark_Horse_Bar-Boulder_Colorado.html
Jocelyn,ChIJDdODrrDta4cRxRvqDA8jbRo,"2922 Baseline Rd, Boulder, CO 80303-2314",World Famous Dark Horse Bar,https://www.tripadvisor.com/Restaurant_Review-g33324-d951720-Reviews-World_Famous_Dark_Horse_Bar-Boulder_Colorado.html,tripadvisor,2022-09-10T00:00:00.000Z,859410130,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/25/bd/c6/45/caption.jpg,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/25/bd/c6/46/caption.jpg,,,,,,,,,,,,4,"What an eclectic place! So neat. Love the logg cabin type structure. Lots of nooks and separate areas to enjoy drinks and food together. Funky decor and quirky styling. Great place to play eye spy haha. 
We are here for lunch while passing through Boulder. You order at the counter and pick up at window, no table service. Food was good. Perfectly fine sandwich for ten bucks. No complaints. Soft Drinks are refillable at bar.",Eclectic funky bar,https://www.tripadvisor.com/ShowUserReviews-g33324-d951720-r859410130-World_Famous_Dark_Horse_Bar-Boulder_Colorado.html
drmader,ChIJDdODrrDta4cRxRvqDA8jbRo,"2922 Baseline Rd, Boulder, CO 80303-2314",World Famous Dark Horse Bar,https://www.tripadvisor.com/Restaurant_Review-g33324-d951720-Reviews-World_Famous_Dark_Horse_Bar-Boulder_Colorado.html,tripadvisor,2022-01-03T00:00:00.000Z,823902612,,,,,,,,,,,,,,3,"Classic college bar with endless curly fries, burgers, wings type faire, ceiling covered w old buggies and various antiques. Many ups and downs, booth tables , pool, video games etc.beware ..wings are hot",Game and wings,https://www.tripadvisor.com/ShowUserReviews-g33324-d951720-r823902612-World_Famous_Dark_Horse_Bar-Boulder_Colorado.html
Agnes,ChIJDdODrrDta4cRxRvqDA8jbRo,"2922 Baseline Rd, Boulder, CO 80303-2314",World Famous Dark Horse Bar,https://www.tripadvisor.com/Restaurant_Review-g33324-d951720-Reviews-World_Famous_Dark_Horse_Bar-Boulder_Colorado.html,tripadvisor,2021-11-12T00:00:00.000Z,818485038,,,,,,,,,,,,,,1,"A very unpleasant experience unfortunately... we ordered food and beers as usually, and I had just ordered and paid for my second beer when staff went around the bar to check IDs... upon showing my International driving licence, the staff member, a very young and exceptionally rude person, snapped at me that international IDs were not accepted, took my almost full beer from me and told me to leave. 
While I appreciate making sure kids don't drink, this behaviour towards an international person in their 30s is both unnecessary, discriminating and leaves me wondering why the bartender was allowed to accept money for my beer... thanks for the racism!","Racist behaviour, rude waiter",https://www.tripadvisor.com/ShowUserReviews-g33324-d951720-r818485038-World_Famous_Dark_Horse_Bar-Boulder_Colorado.html
Brenna B,ChIJDdODrrDta4cRxRvqDA8jbRo,"2922 Baseline Rd, Boulder, CO 80303-2314",World Famous Dark Horse Bar,https://www.tripadvisor.com/Restaurant_Review-g33324-d951720-Reviews-World_Famous_Dark_Horse_Bar-Boulder_Colorado.html,tripadvisor,2021-08-12T00:00:00.000Z,803458418,,,,,,,,,,,,,,4,"This place definitely had a college student drinking spot vibe, but they gave great portions and the food was good. Servers were very friendly as well.",Nice for a student bar,https://www.tripadvisor.com/ShowUserReviews-g33324-d951720-r803458418-World_Famous_Dark_Horse_Bar-Boulder_Colorado.html
Cindy W,ChIJDdODrrDta4cRxRvqDA8jbRo,"2922 Baseline Rd, Boulder, CO 80303-2314",World Famous Dark Horse Bar,https://www.tripadvisor.com/Restaurant_Review-g33324-d951720-Reviews-World_Famous_Dark_Horse_Bar-Boulder_Colorado.html,tripadvisor,2021-05-18T00:00:00.000Z,789148013,,,,,,,,,,,,,,2,"I LOVE the Dark Horse, love the food, love the atmosphere, love that its 1/2 mile from my house.  We go there several times a month.  I appreciate that during Covid they have done what they needed to stay in business with safety in mind.  They had my support and they had my business. HAD. Yesterday I went in to pick up some food and EVERYONE was without masks and there were a TON of people in there, mostly people in their 20's and 30's.  I can guarantee not everyone has been vaccinated and thats what the latest CDC report has advised.  If you are fully vaccinated and have that two week immunity, you don't have to wear your masks unless a business requires it.  I know everyone is ready to rip those masks off, I'm there too.  I've been fully vaccinated since March 2021.  I have immunity.  My household has been vaccinated and has immunity.  I will not be going back to the Dark Horse for now.  I will be telling people about my experience.  Safety is more important than anything else.",May 17th Open and EVERYONE was without masks ... even the unvaccinated.  Not safe.,https://www.tripadvisor.com/ShowUserReviews-g33324-d951720-r789148013-World_Famous_Dark_Horse_Bar-Boulder_Colorado.html
