"authorName","googleMapsPlaceId","placeAddress","placeName","placeUrl","provider","reviewDate","reviewId","reviewImages/0","reviewImages/1","reviewImages/2","reviewImages/3","reviewImages/4","reviewImages/5","reviewImages/6","reviewImages/7","reviewImages/8","reviewImages/9","reviewImages/10","reviewImages/11","reviewImages/12","reviewImages/13","reviewImages/14","reviewImages/15","reviewRating","reviewText","reviewTitle","reviewUrl"
"Kiyanah Blake","ChIJueUCrBBawokRiw9LMJFm0_o","120 Cedar St, New York, NY 10006","O'Hara's Restaurant and Pub","https://www.google.com/maps/search/?api=1&query=O'Hara's%20Restaurant%20and%20Pub&query_place_id=ChIJueUCrBBawokRiw9LMJFm0_o","google-maps","2025-03-23T01:42:57.492Z","ChZDSUhNMG9nS0VJQ0FnTUR3aVBISEhnEAE","https://lh3.googleusercontent.com/geougc-cs/AIHozJIXURCQirBU6KZkC1ymbXmZUgLir-YCr0CeVyusvqCQwl42X4Z783TJTlOzkolpZv0B-IP8YLrJtwWrf0YXP6BTvpqcueD_9kCvXk_fD06swTXKmvRO9F7VcDxitlyvfbSEhebz",,,,,,,,,,,,,,,,"4","Our second time being in the city, we stayed at the hotel right next door solely for the purpose of being able to get O’Hara’s during the late nights we didn’t feel like venturing out far into the city. The last night we went there, I was kind of disappointed as I wanted the Irish stew. The guy helping us went back to the kitchen to make sure they had some left and he told us they did. I ended up going back up to our room while my boyfriend waited for the food. He comes back with a small cup of soup which I presume were the leftovers which is fine but if I were there would’ve just asked them to take it off the ticket. Now if it was $5-$10 I’d understand but this small cup of soup was $20. This doesn’t even involve the previous night’s experience with a salad I had ordered which barely contained any lettuce. Love O’Hara’s just disappointed on this visit.",,"https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTUR3aVBISEhnEAE!2m1!1s0x0:0xfad36691304b0f8b!3m1!1s2@1:CIHM0ogKEICAgMDwiPHHHg%7CCgwIoc79vgYQwM_U6gE%7C?hl=en"
"Harini Suresh Babu","ChIJZXs66hBawokRizEXnDJplPw","109 Washington St, New York, NY 10006","Schilling Restaurant & Bar","https://www.google.com/maps/search/?api=1&query=Schilling%20Restaurant%20%26%20Bar&query_place_id=ChIJZXs66hBawokRizEXnDJplPw","google-maps","2025-03-21T00:44:09.677Z","ChZDSUhNMG9nS0VJQ0FnTUN3azVlcVhBEAE",,,,,,,,,,,,,,,,,"5",,,"https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTUN3azVlcVhBEAE!2m1!1s0x0:0xfc9469329c17318b!3m1!1s2@1:CIHM0ogKEICAgMCwk5eqXA%7CCgwI2ezyvgYQ6LSQwwI%7C?hl=en"
"Hannah Swedberg","ChIJY9jko_VZwokR7tAZVy5-m-Q","399 Greenwich St, New York, NY 10013","Greenwich Street Tavern","https://www.google.com/maps/search/?api=1&query=Greenwich%20Street%20Tavern&query_place_id=ChIJY9jko_VZwokR7tAZVy5-m-Q","google-maps","2025-03-14T20:40:24.248Z","ChZDSUhNMG9nS0VJQ0FnTURReDZqd0h3EAE",,,,,,,,,,,,,,,,,"5",,,"https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTURReDZqd0h3EAE!2m1!1s0x0:0xe49b7e2e5719d0ee!3m1!1s2@1:CIHM0ogKEICAgMDQx6jwHw%7CCgsIuKjSvgYQkOi2dg%7C?hl=en"
"Ashley Maldonado","ChIJAy51juRawokRYmL8A0VMHIE","568 5th Ave, Brooklyn, NY 11215","Black Horse","https://www.google.com/maps/search/?api=1&query=Black%20Horse&query_place_id=ChIJAy51juRawokRYmL8A0VMHIE","google-maps","2025-03-19T20:20:06.603Z","ChZDSUhNMG9nS0VJQ0FnTURRNloyV1ZBEAE","https://lh3.googleusercontent.com/geougc-cs/AIHozJIqIWwXF-_PzvzqN5Tc9OwGHByrWzyVgyoVwYahntpVMixwwSzKFW7nCH-fJD1Jsa6HQ3pu2Th8lUgemxIUd4nrrYAuDRO1ipRyxfZOBZ02q8OzJjH_27UUWgl09CJ1bF-NbDeatw","https://lh3.googleusercontent.com/geougc-cs/AIHozJKBi4V4R2Z9Nbsu2vsUNrHPdvfsDKnhKqlyCqFuYOkJW5bFIwFK8P378dQk4dCqz7uWNwSIkQnxHwmBmm0QzzJ4MhNZht50TwSQFvqJR3T3sf6Fi1a9hakHv5zteCdKF1WeIB08","https://lh3.googleusercontent.com/geougc-cs/AIHozJI3tuWwhvYk_9W6NV17P0S1dFtRxpC4S_mhdITRtBsQxkTpl3tD38ZuozFbeHveJFwL5Ura_c0Y-XttENBkz9nAbb-YxSPHIAGsgQ-YNsELDSauv7Dvmgw3TDewgprJDuddoiNlxw","https://lh3.googleusercontent.com/geougc-cs/AIHozJKMkoVRBxngugguepY1ea8SIYQ55VnUnmAs9vCpUzVU7YTrPLGW3PhP6kJOfpE2OMJBGloDn1vU89F6ELLwtB0mZrN5zC62uRDQpRp_XdNnWpBi8KsKLOfU-V-Sc-O8m0iF7wTT","https://lh3.googleusercontent.com/geougc-cs/AIHozJJ5RAWYUhEtby8Rms-mirotzuVTiFh5nPim6aNauijwqGNN5BlEbDi9ZnoHJkastikAHNhU8vrS5Uu4qYPZN7l3swmvPY7AXLgc62FN3dCoM3JoQfLyGwQdSsrZXWHPMOiwOVNNIw","https://lh3.googleusercontent.com/geougc-cs/AIHozJJrDQiCaqWb5vhzS9p8pFWusuTGTyZgSMlZq_7ntE-1eAWOeirlca4xDDxfwhkXCxDb6EWAcvUhrHZcs1VH_RrZdxeh1vUX3ae0RorvOnHoAxO2se_KcOIj0hIh70T6BHDXtmGj","https://lh3.googleusercontent.com/geougc-cs/AIHozJIbgXg2xOwKdAjU-T7HFhVjBzxCAH2ESZoj5icSMhl1oXnipeCSl8WssHkyasIYBt-cMQhB4y3N9z5dXXUsOcNSae6DpxJpszwxWaqzWQcrs29RJf3zg6RuVMB96WMas9ezg0YZGQ","https://lh3.googleusercontent.com/geougc-cs/AIHozJKopARzrKh--Bdtm4rb9mwItWrBujSwyCGHLrvACQc51no3XEG5qlhDv-vMWg4t-_yKflIcKkLiHka9ktN7U5YVA_r_J3pGBKW_qe4giCjRFMeDzwAuwDpDFZ0LkSkBKLubvIQA","https://lh3.googleusercontent.com/geougc-cs/AIHozJLh5Rl50AEJNyPvFo8EVnah30polnu4V5XifzW6Lh_1jlTrAkIfKZgqF1CjnBpWGrgZ0pV-rf99ZL13hHrQanM5PCfStY3kawW7Uubv_qly2A-YISLQqlpjk99FcBHKshsvhjFF2Q","https://lh3.googleusercontent.com/geougc-cs/AIHozJJhRQRZiOrQHi86vjyMyrdIuVmTnb51WpwB7LFGGCPQnMr0M-aWxxU_Hn7AfD7hGH1GPk-pt6SUHItqYCGiiEZ0yZbu2gSdWiH9TPJkZwSjqbuvlu-VMxs_LB5gTqHfKTW73vW4","https://lh3.googleusercontent.com/geougc-cs/AIHozJIY4LcD1FgBTbvrvsocHRHPDZdKxJEu5IBc0RqOXrZRJAFBw3GXJqh5DvP91nzghyn4Zs3gaWV1_UeJVKfHm8enl7wvGlEVVhmwOl6Jrlm6gMbIH6dJwoRaBiRDD9sUcKuRM9h6","https://lh3.googleusercontent.com/geougc-cs/AIHozJKUGlFzPXc7mWNhyCMhZMJ4SFoBjDbl6DGYTYy_mpmwdwhlcyP4NDuxNuaBec-uq2j_lcHcb7Dp2pbbLkCah4ibCgZPjdrLiIeOb5jX7JDNlYKNKkeMZ8ixt_jZjZ46GDB2RE5P9g",,,,,"5","Classic margaritas are delicious must have for appetizers I had buffalo chicken wings with blue cheese 10/10 buffalo sauce delicious blue cheese it's not over power cheese burger was well done sweet potato are delicious must have Philly cheese steak sandwich on the panini it's was okay 3/10 mozzarella sticks were good 9/10 monster steak nachos,9/10",,"https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTURRNloyV1ZBEAE!2m1!1s0x0:0x811c4c4503fc6262!3m1!1s2@1:CIHM0ogKEICAgMDQ6Z2WVA%7CCgwI9s3svgYQ-I_PnwI%7C?hl=en"
"Hannah Pedersen","ChIJtVcN3BBawokRfYHdSkgPmwY","89 Greenwich St, New York, NY 10006","George's","https://www.google.com/maps/search/?api=1&query=George's&query_place_id=ChIJtVcN3BBawokRfYHdSkgPmwY","google-maps","2025-03-22T23:03:24.875Z","ChdDSUhNMG9nS0VJQ0FnTUR3OElpUTlBRRAB","https://lh3.googleusercontent.com/geougc-cs/AIHozJJd7VJ1wkAVYgyWKQwaKg9n6ime0B9RvHE0_DHUA4EOq_bd39en9RCjwySMiEaA9qBf77CH_H023ZprJVX_Wk-ZYvax0Go0OaJroAGYBMQR6LCUAdItOWGDKuWeAFPYRlAg1I36","https://lh3.googleusercontent.com/geougc-cs/AIHozJJ9mNverjMfY7XHgY4JYMsY6cO3M_D-7c_gASOfxDLKu8gMajq9m8x40nGwW8c8eJB6Tz_dqXeR-sHSl5pzW0t3Y0qe6RUw8tNQoliN7iWkSzXHMWPgoApyzedp3wBYe-BcpWa30g","https://lh3.googleusercontent.com/geougc-cs/AIHozJJe4-akEfyQuRaRjpTkCsGVgQ1PFpijjny9VCyB5RhbUlv1G87cuGKM6uQo8bYNZ1iD6Sgjigc8rBBmyXRTM4IUJpGDrL0J_J8DZCQf0OqOkj7ZsBMRL9jLUvYs318yyggQ9-FQ","https://lh3.googleusercontent.com/geougc-cs/AIHozJJZZyb8X1yPvC1tWn1J7ON56M6vehkeIyt0LEWc9olUwc8VF7_xPLcYuTF47Qtjua--XlMNd6tJrOWik-jYyP9yxIefSoIJzUoUHnxihY-ROcuhdiXb-LJrALmqyR3G6D9pGC3Z0g",,,,,,,,,,,,,"5","A cozy diner in the financial district. I had a potato, egg, and cheese sandwich that was larger than I expected to be. It was a great place to stop for brunch.",,"https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTUR3OElpUTlBRRAB!2m1!1s0x0:0x69b0f484add817d!3m1!1s2@1:CIHM0ogKEICAgMDw8IiQ9AE%7CCgwIvIP9vgYQkNmloQM%7C?hl=en"
"Mark Alequin","ChIJt7rGmBBawokR6QNt2e9e1kY","136 Washington St, New York, NY 10006","Morton's The Steakhouse","https://www.google.com/maps/search/?api=1&query=Morton's%20The%20Steakhouse&query_place_id=ChIJt7rGmBBawokR6QNt2e9e1kY","google-maps","2025-03-21T01:14:54.960Z","ChZDSUhNMG9nS0VJQ0FnTUN3MDdLaWV3EAE",,,,,,,,,,,,,,,,,"5","10/10 highly recommended if you have never been here before. ask for owen you will not be disappointed",,"https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTUN3MDdLaWV3EAE!2m1!1s0x0:0x46d65eefd96d03e9!3m1!1s2@1:CIHM0ogKEICAgMCw07Kiew%7CCgwIjvvyvgYQwInpyQM%7C?hl=en"
"Nikolai Tsankov","ChIJ4_AAQhdawokRzbYlVLyzKlk","115 Broadway, New York, NY 10006","Trinity Place","https://www.google.com/maps/search/?api=1&query=Trinity%20Place&query_place_id=ChIJ4_AAQhdawokRzbYlVLyzKlk","google-maps","2025-03-22T13:19:46.539Z","ChdDSUhNMG9nS0VJQ0FnTUR3Z09PTDdnRRAB",,,,,,,,,,,,,,,,,"4","Unique space, good food and courteous, fast lunch service - but it is pricey!",,"https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTUR3Z09PTDdnRRAB!2m1!1s0x0:0x592ab3bc5425b6cd!3m1!1s2@1:CIHM0ogKEICAgMDwgOOL7gE%7CCgwI8vH6vgYQ8KeXgQI%7C?hl=en"
"Robert Drake","ChIJoXmx2PVZwokR4r8M3W1gOLk","233 West St, New York, NY 10013","City Vineyard","https://www.google.com/maps/search/?api=1&query=City%20Vineyard&query_place_id=ChIJoXmx2PVZwokR4r8M3W1gOLk","google-maps","2025-03-22T00:58:01.962Z","ChdDSUhNMG9nS0VJQ0FnTUN3al96VjZRRRAB","https://lh3.googleusercontent.com/geougc-cs/AIHozJLPNCd2yfcMpm2LNplbs0MDsexUN6HKXbcAlOr9-6XOks8uvp2NwqGsduEVVFQKEysH9NM-UpzArrZ_dzL09Otrd4ci8Ydm-8-746nnQ3lCGB_nekKtZjSRH8lvyAN-N9zczIhi","https://lh3.googleusercontent.com/geougc-cs/AIHozJIs-BHelXww--7mre4R8DtfCe42cv8W4wbKaRIRbCH3iFeY8Zlm2kTFWx_l3L4HfjY7TMCDZsuqTgI0dBCweWMx0lQJ9_Z18lKz28rpm7kMzuJl7Yk7orr2Mg2D7Fb3B0hwTvswUw",,,,,,,,,,,,,,,"5","Excellent concert by The Nields and tasty hot honey pizza.",,"https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTUN3al96VjZRRRAB!2m1!1s0x0:0xb938606ddd0cbfe2!3m1!1s2@1:CIHM0ogKEICAgMCwj_zV6QE%7CCgwImZb4vgYQ0NORywM%7C?hl=en"
"Agullo sandra","ChIJBXCQjxBawokRrxEiP2Idp8U","85 West St, New York, NY 10006","Bill's Bar & Burger","https://www.google.com/maps/search/?api=1&query=Bill's%20Bar%20%26%20Burger&query_place_id=ChIJBXCQjxBawokRrxEiP2Idp8U","google-maps","2025-03-20T06:47:10.360Z","ChZDSUhNMG9nS0VJQ0FnTUN3bGNXR0pREAE",,,,,,,,,,,,,,,,,"5",,,"https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTUN3bGNXR0pREAE!2m1!1s0x0:0xc5a71d623f2211af!3m1!1s2@1:CIHM0ogKEICAgMCwlcWGJQ%7CCgwI7vPuvgYQ-JmErAE%7C?hl=en"
"Denis Hernandez","ChIJC7iqX0RbwokRU3YVRqJly7c","233 Broadway, New York, NY 10007","Vineyard","https://www.google.com/maps/search/?api=1&query=Vineyard&query_place_id=ChIJC7iqX0RbwokRU3YVRqJly7c","google-maps","2025-03-22T18:04:52.342Z","ChZDSUhNMG9nS0VJQ0FnTUR3NExfcE93EAE",,,,,,,,,,,,,,,,,"5","The cheeseburger at the deli is a hearty delight! Overall, it's a satisfying and  place if you looking for a quick yet tasty meal!",,"https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTUR3NExfcE93EAE!2m1!1s0x0:0xb7cb65a246157653!3m1!1s2@1:CIHM0ogKEICAgMDw4L_pOw%7CCgwIxPf7vgYQoMumowE%7C?hl=en"
"Leslie Teng","ChIJw0ol8QFbwokR6-65pS8JSDk","123 Nassau St, New York, NY 10038","Bar Room at the Beekman","https://www.google.com/maps/search/?api=1&query=Bar%20Room%20at%20the%20Beekman&query_place_id=ChIJw0ol8QFbwokR6-65pS8JSDk","google-maps","2025-03-20T02:06:24.984Z","ChZDSUhNMG9nS0VJQ0FnTUN3aGQtTGVBEAE",,,,,,,,,,,,,,,,,"3","The space is very nice and moody, with dim lighting and low couches. The drink I got (6 PM in Osaka) sounded very promising, but it was too sweet. I got the tomato tarte tatin for my main, which was good — a good mix of tart, savory, juicy, and buttery. The chocolate mille feuille for dessert needed a bit more chocolate to balance out the pastry layers. Service was a bit spotty.",,"https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTUN3aGQtTGVBEAE!2m1!1s0x0:0x3948092fa5b9eeeb!3m1!1s2@1:CIHM0ogKEICAgMCwhd-LeA%7CCgwIoPDtvgYQ8KC41QM%7C?hl=en"
"Beverly Darboe","ChIJz6xj485ZwokRie0FM1Zumng","25 11th Ave, New York, NY 10011","City Winery New York City","https://www.google.com/maps/search/?api=1&query=City%20Winery%20New%20York%20City&query_place_id=ChIJz6xj485ZwokRie0FM1Zumng","google-maps","2025-03-22T04:31:36.131Z","ChdDSUhNMG9nS0VJQ0FnTUN3cjQ2NHNnRRAB","https://lh3.googleusercontent.com/geougc-cs/AIHozJJks5YIchWBnCm3A6e8fsHGv5es7kkGViD3071jnaX-FCWWmzb052EF658eF2_cHAz9l6lwy4HWgGVerEG3XWt78Wrs_kEj9-rSJ4deCJ8eMi0MOkAA21a3TpKHHHdN2qHmEQBG",,,,,,,,,,,,,,,,"5","I have found my next hideaway. Crowded, but cozy. Loved that humongous barn door. Wonderful group of amazing people. Tacara Williams, our comedian of the evening, didn't disappoint. Girl, you know you're funny. Our bartender in the back was awesome . Thanks for a great time.",,"https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTUN3cjQ2NHNnRRAB!2m1!1s0x0:0x789a6e563305ed89!3m1!1s2@1:CIHM0ogKEICAgMCwr464sgE%7CCgsIqPr4vgYQkLjxPg%7C?hl=en"
"Joyce Boland","ChIJd5s3aSVZwokRsQWlB-MFRkE","115 E 23rd St, New York, NY 10010","Gotham Winery","https://www.google.com/maps/search/?api=1&query=Gotham%20Winery&query_place_id=ChIJd5s3aSVZwokRsQWlB-MFRkE","google-maps","2024-10-28T17:36:12.698Z","ChZDSUhNMG9nS0VJQ0FnSURYaWZhU1ZREAE",,,,,,,,,,,,,,,,,"5","This was the best wine.",,"https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURYaWZhU1ZREAE!2m1!1s0x0:0x414605e307a505b1!3m1!1s2@1:CIHM0ogKEICAgIDXifaSVQ%7CCgwIjJf_uAYQ-Pz0zAI%7C?hl=en"
"C K","ChIJnc0vaf1awokRFdpzXMNZT7Q","374 9th St, Brooklyn, NY 11215","Colson Patisserie","https://www.google.com/maps/search/?api=1&query=Colson%20Patisserie&query_place_id=ChIJnc0vaf1awokRFdpzXMNZT7Q","google-maps","2025-03-16T14:23:04.844Z","ChZDSUhNMG9nS0VJQ0FnTUN3LUxqOVV3EAE",,,,,,,,,,,,,,,,,"1","The time just labeling French to attract clients is over.

The regular croissants are okay, but they are really too salty. They taste more like frozen traditional croissants rather than fresh butter croissants.

The baguettes resemble the shape of a classic baguette, but that’s about it. The flour has a taste that seems to be a mix of white and whole grain, and they are excessively salty, likely to mask a strong flavor. Additionally, they are not crispy.

This experience was quite disappointing, and I cannot recommend these items.",,"https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTUN3LUxqOVV3EAE!2m1!1s0x0:0xb44f59c35c73da15!3m1!1s2@1:CIHM0ogKEICAgMCw-Lj9Uw%7CCgwIyL3bvgYQuJDYkgM%7C?hl=en"
"quentin martinez","ChIJ73wWQKZZwokR5G0koSjY12M","245 5th Ave #1402, New York, NY 10016","Crop Harvest Earth Co","https://www.google.com/maps/search/?api=1&query=Crop%20Harvest%20Earth%20Co&query_place_id=ChIJ73wWQKZZwokR5G0koSjY12M","google-maps","2017-12-26T20:38:17.900Z","ChZDSUhNMG9nS0VJQ0FnSUN3bzlPQ0hnEAE",,,,,,,,,,,,,,,,,"5","Smove  strong  satisfaction.",,"https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUN3bzlPQ0hnEAE!2m1!1s0x0:0x63d7d828a1246de4!3m1!1s2@1:CIHM0ogKEICAgICwo9OCHg%7CCgwIueaK0gUQgNKTrQM%7C?hl=en"
"Mel Rodriguez","ChIJHadlPVxZwokRiBy9RiEWlss","61 Guernsey St, Brooklyn, NY 11222","Brooklyn Winery","https://www.google.com/maps/search/?api=1&query=Brooklyn%20Winery&query_place_id=ChIJHadlPVxZwokRiBy9RiEWlss","google-maps","2025-03-16T18:02:12.095Z","ChdDSUhNMG9nS0VJQ0FnTUN3cE5ubnpBRRAB",,,,,,,,,,,,,,,,,"4","I had a great experience in the class and the food was great. My only thing is that I wish there was a mocktail menu, I know for a winery is kinda contradicting the point but it would have been nice to have just as an option.",,"https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTUN3cE5ubnpBRRAB!2m1!1s0x0:0xcb96162146bd1c88!3m1!1s2@1:CIHM0ogKEICAgMCwpNnnzAE%7CCgsIpKTcvgYQ8OHiLQ%7C?hl=en"
"Lexi Carlson","ChIJRbPB4FZawokRXP763NbNRHU","415 Union St Ground Floor, Brooklyn, NY 11231","Black Mountain Wine House","https://www.google.com/maps/search/?api=1&query=Black%20Mountain%20Wine%20House&query_place_id=ChIJRbPB4FZawokRXP763NbNRHU","google-maps","2025-02-28T14:58:43.369Z","ChZDSUhNMG9nS0VJQ0FnTURncjVtQkZBEAE",,,,,,,,,,,,,,,,,"5","Love this place. The cabin vibe feels like you're out of the city, they even have a fireplace. Large wine selection and fresh food",,"https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTURncjVtQkZBEAE!2m1!1s0x0:0x7544cdd6dcfafe5c!3m1!1s2@1:CIHM0ogKEICAgMDgr5mBFA%7CCgwIo56HvgYQiMeDsAE%7C?hl=en"
"Truthfully True","ChIJ5zk9q7RbwokR3Wtz6EvRHY8","445 Albee Square W, Brooklyn, NY 11201","Brooklyn Wine Cellar","https://www.google.com/maps/search/?api=1&query=Brooklyn%20Wine%20Cellar&query_place_id=ChIJ5zk9q7RbwokR3Wtz6EvRHY8","google-maps","2025-03-15T21:32:25.506Z","ChZDSUhNMG9nS0VJQ0FnTUN3b05pcU9REAE",,,,,,,,,,,,,,,,,"1","Have never been so disrespected in my life. Tyler need to be fired his professionalism or should I say lack of is disgusting.  Yelling at me flaring his hands also making accusations that were not true. Being rude and condescending to my mate as well. I will never visit this establishment again and plan on telling anyone and everyone one not to patron here.  Also felt if I  was white he wouldn't  have  treated me like this. Refusing to serve me drinks based of his beliefs and not the law is mind blowing You never know who people know this behavior by Tyler was bad for business.",,"https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTUN3b05pcU9REAE!2m1!1s0x0:0x8f1dd14be8736bdd!3m1!1s2@1:CIHM0ogKEICAgMCwoNiqOQ%7CCgwI6ePXvgYQ2OTf8QE%7C?hl=en"
"Bridgette","ChIJZ_crqRFdwokRg0L79Ufd98E","1154 Broadway, Brooklyn, NY 11221","Bonjour Brooklyn Bakery","https://www.google.com/maps/search/?api=1&query=Bonjour%20Brooklyn%20Bakery&query_place_id=ChIJZ_crqRFdwokRg0L79Ufd98E","google-maps","2025-03-23T00:48:09.369Z","ChdDSUhNMG9nS0VJQ0FnTUR3aUtqcnR3RRAB","https://lh3.googleusercontent.com/geougc-cs/AIHozJJKOp5VTI8L2UdeH9tzJt6TiVgzrWrYZUQhw1PqPrq_MZCuDwLhnbg9YV1vvTGn7VVkWvs7ESYZuVzr6Uwtt_v4zl6dYJfIc6zo18nMQdf9paPQJ8rizvPi_HaT0lbcAY8g2Ww","https://lh3.googleusercontent.com/geougc-cs/AIHozJIZSjjZMyzZfABuF9dP_nEg9AuWNSHlcMz6WmrAEdJGBk8Jgv1L32L8AV9Hfy0TSIwB4FJ3a7HXxhlcR0DIwEcn1IZ0WgS4Qequwb5IjaJVDIUiBSQghp1qIP8ohOoeJl0vY7FgWg",,,,,,,,,,,,,,,"1","I AM VERY DISAPPOINTING. MY HUSBAND BROUGHT HOME 4 CUP CAKES AND 2 SMALL MINI CAKES (HE TOLD ME EVERYTHING CAME UP TO A LITTLE OVER $30) AND THE CUPCAKES WERE OLD AND DISGUSTING! CUPCAKES WHERE SO DRY, DISCOLORED IN THE MIDDLE, AND OLD. MIND YOU, WE LIVE ALL THE WAY IN NJ. HE WAS TRYING TO SURPRISE OUR DAUGHTERS AND MYSELF WITH A LITTLE SWEET TREAT THAT TURNED OUT TO BE ABSOLUTELY HORRIBLE. HE WILL BE RETURNING THIS PURCHASE TOMORROW. IM SO ANGRY THAT THEY WOULD EVEN SERVE THIS LET ALONE HAVE THE NERVE TO SELL IT WHEN THEY MUST KNOW ITS OLD! 😤😤😤😤",,"https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTUR3aUtqcnR3RRAB!2m1!1s0x0:0xc1f7dd47f5fb4283!3m1!1s2@1:CIHM0ogKEICAgMDwiKjrtwE%7CCgwIybT9vgYQqNGKsAE%7C?hl=en"
"Sabrina Cepeda","ChIJTzh7oIhawokR_z3_wNt7SWg","SOUTH SIDE OF PIER, Pier 41, 175 Van Dyke St Suite 325A, Brooklyn, NY 11231","The Red Hook Winery","https://www.google.com/maps/search/?api=1&query=The%20Red%20Hook%20Winery&query_place_id=ChIJTzh7oIhawokR_z3_wNt7SWg","google-maps","2025-02-09T02:36:47.303Z","ChZDSUhNMG9nS0VJQ0FnTURBenJQREFREAE",,,,,,,,,,,,,,,,,"5","So fantastic …. The long trip is worth it down here .. the views are amazing .. the staff is  awesome and the wine is great",,"https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTURBenJQREFREAE!2m1!1s0x0:0x68497bdbc0ff3dff!3m1!1s2@1:CIHM0ogKEICAgMDAzrPDAQ%7CCgwIv6mgvQYQwPnakAE%7C?hl=en"
"Julianna Pillemer","ChIJ6Si8zf1bwokRukeAEid1MeI","163 Montrose Ave, Brooklyn, NY 11206","Luckybird Cakes","https://www.google.com/maps/search/?api=1&query=Luckybird%20Cakes&query_place_id=ChIJ6Si8zf1bwokRukeAEid1MeI","google-maps","2024-12-09T02:21:02.017Z","ChdDSUhNMG9nS0VJQ0FnSUN2dk5uZGx3RRAB","https://lh3.googleusercontent.com/geougc-cs/AIHozJJY5vwuNdnlyzHe9dTOUXYZaHjAjHSEY4fKNQ1CgZQGk1u6vV8CzMPTupR8zw6JIpNu8OxtqTZPM_iMhjMCCyRVC-fgVEoU0sfOILFT1243kPeM5EnFRT-OqnD2PSCWoOFuJ58a","https://lh3.googleusercontent.com/geougc-cs/AIHozJIJzIqnSUs-rgE0MmVFpJne2HT56HNOxbd6psw3z42l4V4c5rgR-O4mEx5Lhc_gAPFrf6X8IKOMHJn77G-7OdONyuXul8DixUKMz3wwdptuKqtR92Bx1pNBS-iKRw8NvuHMQEGzbw","https://lh3.googleusercontent.com/geougc-cs/AIHozJKPPiR54VppNZbMnK4HkKNysOOcurTXlkqJSqR3sxYHOPsGeSx7kLXImvDQTqnj68V1AA0T3cCeXiejR5wQyNTBM_5XrETC3J1gzd3L6zD3YMasoMCvWk6WMxtq09-3BmMJEOI",,,,,,,,,,,,,,"5","Amy makes an absolutely exquisite wedding cake! We were floored by how stunningly beautiful it was, with fresh flowers that matched our wedding day blooms. The cake itself was delicious – highly recommend the vanilla with fresh berries and cream. Amy is also super lovely and easy to work with, and even went to pick up the flowers from our florist the day before the wedding! All in all, can’t recommend Luckybird more!",,"https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUN2dk5uZGx3RRAB!2m1!1s0x0:0xe2317527128047ba!3m1!1s2@1:CIHM0ogKEICAgICvvNndlwE%7CCgsIjqjZugYQoOuiCA%7C?hl=en"
